id,variant,heuristic,cost
17,Elitist,learned,17.028955459594727
17,Elitist,classic,39.707698822021484
17,MMAS,learned,16.03557586669922
17,MMAS,classic,39.70733642578125
18,AS,learned,16.3939151763916
18,AS,classic,40.45647048950195
18,Elitist,learned,17.591712951660156
18,Elitist,classic,37.9827766418457
18,MMAS,learned,16.934391021728516
18,MMAS,classic,39.649349212646484
19,AS,learned,16.45697784423828
19,AS,classic,38.77935791015625
19,Elitist,learned,16.396921157836914
19,Elitist,classic,36.143638610839844
19,MMAS,learned,16.35626983642578
19,MMAS,classic,39.2083740234375
20,AS,learned,15.461225509643555
20,AS,classic,37.14329528808594
20,Elitist,learned,15.931329727172852
20,Elitist,classic,37.99586486816406
20,MMAS,learned,15.368216514587402
20,MMAS,classic,36.12128448486328
21,AS,learned,15.749908447265625
21,AS,classic,33.80793762207031
21,Elitist,learned,15.425633430480957
21,Elitist,classic,37.73411560058594
21,MMAS,learned,15.155019760131836
21,MMAS,classic,36.96330261230469
22,AS,learned,15.724790573120117
22,AS,classic,37.821571350097656
22,Elitist,learned,16.00560188293457
22,Elitist,classic,37.17249298095703
22,MMAS,learned,16.295848846435547
22,MMAS,classic,37.68751525878906
23,AS,learned,16.965560913085938
23,AS,classic,40.198883056640625
23,Elitist,learned,16.912609100341797
23,Elitist,classic,37.547828674316406
23,MMAS,learned,16.33574676513672
23,MMAS,classic,37.321685791015625
24,AS,learned,16.256061553955078
24,AS,classic,37.52268981933594
24,Elitist,learned,15.962006568908691
24,Elitist,classic,36.244300842285156
24,MMAS,learned,15.973880767822266
24,MMAS,classic,36.9005012512207
25,AS,learned,15.52879524230957
25,AS,classic,37.98023223876953
25,Elitist,learned,16.562286376953125
25,Elitist,classic,37.977561950683594
25,MMAS,learned,14.779214859008789
25,MMAS,classic,39.70525360107422
26,AS,learned,16.478788375854492
26,AS,classic,37.21539306640625
26,Elitist,learned,16.867088317871094
26,Elitist,classic,39.22108459472656
26,MMAS,learned,17.461563110351562
26,MMAS,classic,38.31757354736328
27,AS,learned,17.148473739624023
27,AS,classic,38.06098937988281
27,Elitist,learned,17.27535057067871
27,Elitist,classic,36.392208099365234
27,MMAS,learned,17.108535766601562
27,MMAS,classic,36.69959259033203
28,AS,learned,14.55168342590332
28,AS,classic,33.3751220703125
28,Elitist,learned,15.118583679199219
28,Elitist,classic,36.88355255126953
28,MMAS,learned,15.404380798339844
28,MMAS,classic,35.980567932128906
29,AS,learned,18.155527114868164
29,AS,classic,36.91012954711914
29,Elitist,learned,16.999916076660156
29,Elitist,classic,38.37842559814453
29,MMAS,learned,17.432357788085938
29,MMAS,classic,39.09669494628906
30,AS,learned,16.181915283203125
30,AS,classic,37.123313903808594
30,Elitist,learned,16.55173683166504
30,Elitist,classic,38.710514068603516
30,MMAS,learned,16.40070343017578
30,MMAS,classic,35.014793395996094
31,AS,learned,16.853267669677734
31,AS,classic,39.825927734375
31,Elitist,learned,16.438491821289062
31,Elitist,classic,39.67082214355469
31,MMAS,learned,15.83414077758789
31,MMAS,classic,39.56803894042969
32,AS,learned,17.075695037841797
32,AS,classic,34.596527099609375
32,Elitist,learned,17.21109962463379
32,Elitist,classic,38.047969818115234
32,MMAS,learned,16.383996963500977
32,MMAS,classic,36.89726257324219
33,AS,learned,15.958369255065918
33,AS,classic,40.42144012451172
33,Elitist,learned,16.170787811279297
33,Elitist,classic,38.37423324584961
33,MMAS,learned,15.959314346313477
33,MMAS,classic,39.65673828125
34,AS,learned,16.554529190063477
34,AS,classic,39.50739288330078
34,Elitist,learned,16.926103591918945
34,Elitist,classic,37.459571838378906
34,MMAS,learned,16.059791564941406
34,MMAS,classic,37.44757843017578
35,AS,learned,15.930167198181152
35,AS,classic,37.41339111328125
35,Elitist,learned,16.07029914855957
35,Elitist,classic,38.12944793701172
35,MMAS,learned,15.622489929199219
35,MMAS,classic,38.729698181152344
36,AS,learned,16.975574493408203
36,AS,classic,39.08942413330078
36,Elitist,learned,17.02622413635254
36,Elitist,classic,39.501373291015625
36,MMAS,learned,17.656543731689453
36,MMAS,classic,38.705665588378906
37,AS,learned,15.971765518188477
37,AS,classic,34.70258712768555
37,Elitist,learned,16.07965850830078
37,Elitist,classic,37.50847625732422
37,MMAS,learned,16.615581512451172
37,MMAS,classic,36.908958435058594
38,AS,learned,16.022977828979492
38,AS,classic,39.552490234375
38,Elitist,learned,16.43543815612793
38,Elitist,classic,37.01120376586914
38,MMAS,learned,16.832508087158203
38,MMAS,classic,39.61335372924805
39,AS,learned,16.35124969482422
39,AS,classic,37.62598419189453
39,Elitist,learned,16.185253143310547
39,Elitist,classic,38.36838150024414
39,MMAS,learned,15.909879684448242
39,MMAS,classic,38.98908615112305
40,AS,learned,16.821916580200195
40,AS,classic,37.294395446777344
40,Elitist,learned,17.724552154541016
40,Elitist,classic,40.33448028564453
40,MMAS,learned,17.035083770751953
40,MMAS,classic,35.23609924316406
41,AS,learned,16.173381805419922
41,AS,classic,38.44329833984375
41,Elitist,learned,16.22667694091797
41,Elitist,classic,39.98259735107422
41,MMAS,learned,16.556772232055664
41,MMAS,classic,39.03034973144531
42,AS,learned,16.13274574279785
42,AS,classic,39.39995574951172
42,Elitist,learned,17.05806541442871
42,Elitist,classic,39.0457763671875
42,MMAS,learned,16.955537796020508
42,MMAS,classic,39.402610778808594
43,AS,learned,16.213590621948242
43,AS,classic,34.776920318603516
43,Elitist,learned,16.389156341552734
43,Elitist,classic,35.395992279052734
43,MMAS,learned,15.909557342529297
43,MMAS,classic,34.14366149902344
44,AS,learned,15.797122955322266
44,AS,classic,37.281585693359375
44,Elitist,learned,15.609827995300293
44,Elitist,classic,37.653564453125
44,MMAS,learned,15.84133529663086
44,MMAS,classic,39.11676788330078
45,AS,learned,16.521013259887695
45,AS,classic,37.677268981933594
45,Elitist,learned,16.675472259521484
45,Elitist,classic,39.40877151489258
45,MMAS,learned,15.997103691101074
45,MMAS,classic,37.887489318847656
46,AS,learned,16.092018127441406
46,AS,classic,34.79775619506836
46,Elitist,learned,15.709484100341797
46,Elitist,classic,35.281917572021484
46,MMAS,learned,15.557226181030273
46,MMAS,classic,33.379920959472656
47,AS,learned,15.645637512207031
47,AS,classic,40.69993591308594
47,Elitist,learned,15.716564178466797
47,Elitist,classic,39.32475280761719
47,MMAS,learned,16.09252166748047
47,MMAS,classic,38.41995620727539
48,AS,learned,16.784503936767578
48,AS,classic,37.75075912475586
48,Elitist,learned,16.840476989746094
48,Elitist,classic,35.879207611083984
48,MMAS,learned,15.909893989562988
48,MMAS,classic,37.93681335449219
49,AS,learned,15.368959426879883
49,AS,classic,38.96378707885742
49,Elitist,learned,17.36615753173828
49,Elitist,classic,38.8558464050293
49,MMAS,learned,15.71014404296875
49,MMAS,classic,37.78423309326172
50,AS,learned,16.863248825073242
50,AS,classic,39.14350128173828
50,Elitist,learned,16.846424102783203
50,Elitist,classic,38.933876037597656
50,MMAS,learned,17.013761520385742
50,MMAS,classic,37.9640998840332
51,AS,learned,17.307607650756836
51,AS,classic,40.71797180175781
51,Elitist,learned,16.99703025817871
51,Elitist,classic,39.15544509887695
51,MMAS,learned,17.500091552734375
51,MMAS,classic,38.937400817871094
52,AS,learned,17.28284454345703
52,AS,classic,37.7302131652832
52,Elitist,learned,17.439340591430664
52,Elitist,classic,37.8824577331543
52,MMAS,learned,15.727984428405762
52,MMAS,classic,35.29856491088867
53,AS,learned,17.382774353027344
53,AS,classic,38.242279052734375
53,Elitist,learned,16.935043334960938
53,Elitist,classic,38.83634948730469
53,MMAS,learned,16.432430267333984
53,MMAS,classic,39.43083953857422
54,AS,learned,16.09954071044922
54,AS,classic,33.687103271484375
54,Elitist,learned,15.895505905151367
54,Elitist,classic,38.075660705566406
54,MMAS,learned,16.375713348388672
54,MMAS,classic,37.416961669921875
55,AS,learned,16.87216567993164
55,AS,classic,38.795265197753906
55,Elitist,learned,16.875144958496094
55,Elitist,classic,38.524723052978516
55,MMAS,learned,16.637588500976562
55,MMAS,classic,37.62932205200195
56,AS,learned,16.064590454101562
56,AS,classic,36.682655334472656
56,Elitist,learned,16.05577850341797
56,Elitist,classic,37.42433166503906
56,MMAS,learned,15.306846618652344
56,MMAS,classic,35.40482711791992
57,AS,learned,18.69707489013672
57,AS,classic,39.84880828857422
57,Elitist,learned,19.60262680053711
57,Elitist,classic,36.9130744934082
57,MMAS,learned,19.443668365478516
57,MMAS,classic,37.080284118652344
58,AS,learned,14.493894577026367
58,AS,classic,34.02452850341797
58,Elitist,learned,15.033519744873047
58,Elitist,classic,34.77214050292969
58,MMAS,learned,15.173002243041992
58,MMAS,classic,35.92192077636719
59,AS,learned,16.649324417114258
59,AS,classic,39.07592010498047
59,Elitist,learned,16.41701316833496
59,Elitist,classic,39.19781494140625
59,MMAS,learned,16.336498260498047
59,MMAS,classic,39.76390075683594
60,AS,learned,17.629676818847656
60,AS,classic,36.73969268798828
60,Elitist,learned,18.243350982666016
60,Elitist,classic,40.474159240722656
60,MMAS,learned,17.859785079956055
60,MMAS,classic,41.29277038574219
61,AS,learned,17.76776123046875
61,AS,classic,39.106117248535156
61,Elitist,learned,17.142438888549805
61,Elitist,classic,39.00281524658203
61,MMAS,learned,17.188440322875977
61,MMAS,classic,39.06874084472656
62,AS,learned,19.756938934326172
62,AS,classic,40.938358306884766
62,Elitist,learned,20.100112915039062
62,Elitist,classic,38.940452575683594
62,MMAS,learned,19.785417556762695
62,MMAS,classic,38.6353874206543
63,AS,learned,16.068920135498047
63,AS,classic,40.22059631347656
63,Elitist,learned,15.943428993225098
63,Elitist,classic,36.82036590576172
63,MMAS,learned,16.35077667236328
63,MMAS,classic,36.665374755859375
64,AS,learned,16.87296485900879
64,AS,classic,36.05378341674805
64,Elitist,learned,16.909576416015625
64,Elitist,classic,37.969905853271484
64,MMAS,learned,16.698198318481445
64,MMAS,classic,37.23316192626953
65,AS,learned,15.039592742919922
65,AS,classic,37.30604934692383
65,Elitist,learned,15.113286972045898
65,Elitist,classic,37.103424072265625
65,MMAS,learned,15.505885124206543
65,MMAS,classic,35.46210861206055
66,AS,learned,15.649642944335938
66,AS,classic,35.4012336730957
66,Elitist,learned,15.227785110473633
66,Elitist,classic,38.726959228515625
66,MMAS,learned,16.383480072021484
66,MMAS,classic,35.50951385498047
67,AS,learned,15.651450157165527
67,AS,classic,36.112388610839844
67,Elitist,learned,15.771190643310547
67,Elitist,classic,35.15768051147461
67,MMAS,learned,15.849662780761719
67,MMAS,classic,36.884620666503906
68,AS,learned,15.618034362792969
68,AS,classic,34.473899841308594
68,Elitist,learned,14.273792266845703
68,Elitist,classic,37.428951263427734
68,MMAS,learned,15.29250717163086
68,MMAS,classic,34.16166687011719
69,AS,learned,15.951114654541016
69,AS,classic,37.28490447998047
69,Elitist,learned,16.239341735839844
69,Elitist,classic,36.798587799072266
69,MMAS,learned,15.424529075622559
69,MMAS,classic,36.52198028564453
70,AS,learned,17.038253784179688
70,AS,classic,36.908836364746094
70,Elitist,learned,17.395751953125
70,Elitist,classic,39.079612731933594
70,MMAS,learned,16.589677810668945
70,MMAS,classic,36.724693298339844
71,AS,learned,16.109073638916016
71,AS,classic,39.404090881347656
71,Elitist,learned,15.949350357055664
71,Elitist,classic,39.091827392578125
71,MMAS,learned,16.103052139282227
71,MMAS,classic,38.17326354980469
72,AS,learned,17.10262680053711
72,AS,classic,39.57861328125
72,Elitist,learned,16.815881729125977
72,Elitist,classic,40.164066314697266
72,MMAS,learned,17.186874389648438
72,MMAS,classic,39.59187316894531
73,AS,learned,16.824127197265625
73,AS,classic,39.381248474121094
73,Elitist,learned,17.011476516723633
73,Elitist,classic,38.628719329833984
73,MMAS,learned,17.231277465820312
73,MMAS,classic,36.131011962890625
74,AS,learned,16.208484649658203
74,AS,classic,38.41903305053711
74,Elitist,learned,16.510162353515625
74,Elitist,classic,36.943580627441406
74,MMAS,learned,16.454999923706055
74,MMAS,classic,39.832706451416016
75,AS,learned,16.15574836730957
75,AS,classic,37.48899459838867
75,Elitist,learned,16.0499324798584
75,Elitist,classic,37.09307098388672
75,MMAS,learned,16.86807632446289
75,MMAS,classic,37.84858322143555
76,AS,learned,16.631385803222656
76,AS,classic,37.843994140625
76,Elitist,learned,16.599285125732422
76,Elitist,classic,37.642372131347656
76,MMAS,learned,16.707359313964844
76,MMAS,classic,38.85896301269531
77,AS,learned,16.483116149902344
77,AS,classic,36.737998962402344
77,Elitist,learned,16.76735496520996
77,Elitist,classic,37.156578063964844
77,MMAS,learned,17.295055389404297
77,MMAS,classic,36.611572265625
78,AS,learned,16.87006187438965
78,AS,classic,38.27497100830078
78,Elitist,learned,16.198978424072266
78,Elitist,classic,39.47857666015625
78,MMAS,learned,16.48107147216797
78,MMAS,classic,37.70623779296875
79,AS,learned,16.828014373779297
79,AS,classic,38.00449752807617
79,Elitist,learned,16.268722534179688
79,Elitist,classic,39.407928466796875
79,MMAS,learned,16.220172882080078
79,MMAS,classic,35.72146224975586
80,AS,learned,16.707653045654297
80,AS,classic,36.86891174316406
80,Elitist,learned,16.64006233215332
80,Elitist,classic,36.797645568847656
80,MMAS,learned,16.272384643554688
80,MMAS,classic,35.66195297241211
81,AS,learned,17.339818954467773
81,AS,classic,38.94721984863281
81,Elitist,learned,16.82166290283203
81,Elitist,classic,36.125572204589844
81,MMAS,learned,16.399913787841797
81,MMAS,classic,38.19200134277344
82,AS,learned,18.608423233032227
82,AS,classic,35.277347564697266
82,Elitist,learned,17.780025482177734
82,Elitist,classic,40.017730712890625
82,MMAS,learned,17.165451049804688
82,MMAS,classic,37.396358489990234
83,AS,learned,17.240110397338867
83,AS,classic,38.67340087890625
83,Elitist,learned,17.481332778930664
83,Elitist,classic,35.71849822998047
83,MMAS,learned,17.590118408203125
83,MMAS,classic,37.132965087890625
84,AS,learned,17.175138473510742
84,AS,classic,39.416748046875
84,Elitist,learned,16.244359970092773
84,Elitist,classic,38.574947357177734
84,MMAS,learned,16.949981689453125
84,MMAS,classic,40.3121337890625
85,AS,learned,15.938516616821289
85,AS,classic,40.914546966552734
85,Elitist,learned,15.734676361083984
85,Elitist,classic,37.95701217651367
85,MMAS,learned,16.153820037841797
85,MMAS,classic,39.660369873046875
86,AS,learned,16.469615936279297
86,AS,classic,36.98750305175781
86,Elitist,learned,16.61771011352539
86,Elitist,classic,38.28312301635742
86,MMAS,learned,16.092304229736328
86,MMAS,classic,38.079734802246094
87,AS,learned,16.29720687866211
87,AS,classic,37.98902130126953
87,Elitist,learned,16.630355834960938
87,Elitist,classic,38.700767517089844
87,MMAS,learned,16.18705177307129
87,MMAS,classic,38.837806701660156
88,AS,learned,16.51262664794922
88,AS,classic,37.726646423339844
88,Elitist,learned,16.623401641845703
88,Elitist,classic,39.37538146972656
88,MMAS,learned,16.743152618408203
88,MMAS,classic,38.950477600097656
89,AS,learned,16.371313095092773
89,AS,classic,37.25905990600586
89,Elitist,learned,16.811250686645508
89,Elitist,classic,37.02865982055664
89,MMAS,learned,16.37850570678711
89,MMAS,classic,38.501277923583984
90,AS,learned,15.644838333129883
90,AS,classic,36.40446472167969
90,Elitist,learned,15.6220121383667
90,Elitist,classic,37.72156524658203
90,MMAS,learned,16.167217254638672
90,MMAS,classic,37.753623962402344
91,AS,learned,17.266141891479492
91,AS,classic,38.676429748535156
91,Elitist,learned,16.611677169799805
91,Elitist,classic,39.10639572143555
91,MMAS,learned,16.252124786376953
91,MMAS,classic,35.278438568115234
92,AS,learned,17.63262939453125
92,AS,classic,39.028602600097656
92,Elitist,learned,17.04157257080078
92,Elitist,classic,35.552528381347656
92,MMAS,learned,16.634294509887695
92,MMAS,classic,37.37685775756836
93,AS,learned,15.845697402954102
93,AS,classic,36.990150451660156
93,Elitist,learned,16.69692611694336
93,Elitist,classic,37.237789154052734
93,MMAS,learned,17.259017944335938
93,MMAS,classic,37.394691467285156
94,AS,learned,16.71239471435547
94,AS,classic,39.03779602050781
94,Elitist,learned,16.096044540405273
94,Elitist,classic,38.871360778808594
94,MMAS,learned,15.908506393432617
94,MMAS,classic,39.99688720703125
95,AS,learned,15.548330307006836
95,AS,classic,37.94953536987305
95,Elitist,learned,16.158077239990234
95,Elitist,classic,37.61147689819336
95,MMAS,learned,15.716253280639648
95,MMAS,classic,39.148033142089844
96,AS,learned,16.86722183227539
96,AS,classic,38.30854797363281
96,Elitist,learned,17.11375617980957
96,Elitist,classic,36.8185920715332
96,MMAS,learned,16.784229278564453
96,MMAS,classic,37.388370513916016
97,AS,learned,16.226886749267578
97,AS,classic,35.38457107543945
97,Elitist,learned,16.20901107788086
97,Elitist,classic,36.04765701293945
97,MMAS,learned,16.20697021484375
97,MMAS,classic,37.87992858886719
98,AS,learned,17.401079177856445
98,AS,classic,38.115509033203125
98,Elitist,learned,16.653108596801758
98,Elitist,classic,39.31562805175781
98,MMAS,learned,16.49505043029785
98,MMAS,classic,36.21070861816406
99,AS,learned,17.432514190673828
99,AS,classic,39.49137878417969
99,Elitist,learned,17.35883331298828
99,Elitist,classic,38.10013961791992
99,MMAS,learned,16.5068359375
99,MMAS,classic,38.71773147583008
